PrepareForUpdateStateMachineType_IdleToPreparing_TransitionNumber,240,Variable
PrepareForUpdateStateMachineType_PreparingToIdle,241,Object
PrepareForUpdateStateMachineType_PreparingToIdle_TransitionNumber,242,Variable
PrepareForUpdateStateMachineType_PreparingToPreparedForUpdate,243,Object
PrepareForUpdateStateMachineType_PreparingToPreparedForUpdate_TransitionNumber,244,Variable
PrepareForUpdateStateMachineType_PreparedForUpdateToResuming,245,Object
PrepareForUpdateStateMachineType_PreparedForUpdateToResuming_TransitionNumber,246,Variable
PrepareForUpdateStateMachineType_ResumingToIdle,247,Object
PrepareForUpdateStateMachineType_ResumingToIdle_TransitionNumber,248,Variable
InstallationStateMachineType,249,ObjectType
InstallationStateMachineType_PercentComplete,263,Variable
InstallationStateMachineType_InstallationDelay,264,Variable
InstallationStateMachineType_InstallSoftwarePackage,265,Method
InstallationStateMachineType_InstallSoftwarePackage_InputArguments,266,Variable
InstallationStateMachineType_InstallFiles,268,Method
InstallationStateMachineType_InstallFiles_InputArguments,269,Variable
InstallationStateMachineType_Resume,270,Method
InstallationStateMachineType_Idle,271,Object
InstallationStateMachineType_Idle_StateNumber,272,Variable
InstallationStateMachineType_Installing,273,Object
InstallationStateMachineType_Installing_StateNumber,274,Variable
InstallationStateMachineType_Error,275,Object
InstallationStateMachineType_Error_StateNumber,276,Variable
InstallationStateMachineType_IdleToInstalling,277,Object
InstallationStateMachineType_InstallingToIdle,279,Object
InstallationStateMachineType_InstallingToIdle_TransitionNumber,280,Variable
InstallationStateMachineType_InstallingToError,281,Object
InstallationStateMachineType_InstallingToError_TransitionNumber,282,Variable
InstallationStateMachineType_ErrorToIdle,283,Object
InstallationStateMachineType_ErrorToIdle_TransitionNumber,284,Variable
PowerCycleStateMachineType,285,ObjectType
PowerCycleStateMachineType_NotWaitingForPowerCycle,299,Object
PowerCycleStateMachineType_NotWaitingForPowerCycle_StateNumber,300,Variable
PowerCycleStateMachineType_WaitingForPowerCycle,301,Object
PowerCycleStateMachineType_WaitingForPowerCycle_StateNumber,302,Variable
PowerCycleStateMachineType_NotWaitingForPowerCycleToWaitingForPowerCycle,303,Object
PowerCycleStateMachineType_NotWaitingForPowerCycleToWaitingForPowerCycle_TransitionNumber,304,Variable
PowerCycleStateMachineType_WaitingForPowerCycleToNotWaitingForPowerCycle,305,Object
PowerCycleStateMachineType_WaitingForPowerCycleToNotWaitingForPowerCycle_TransitionNumber,306,Variable
ConfirmationStateMachineType,307,ObjectType
ConfirmationStateMachineType_Confirm,321,Method
ConfirmationStateMachineType_ConfirmationTimeout,322,Variable
ConfirmationStateMachineType_NotWaitingForConfirm,323,Object
ConfirmationStateMachineType_NotWaitingForConfirm_StateNumber,324,Variable
ConfirmationStateMachineType_WaitingForConfirm,325,Object
ConfirmationStateMachineType_WaitingForConfirm_StateNumber,326,Variable
ConfirmationStateMachineType_NotWaitingForConfirmToWaitingForConfirm,327,Object
ConfirmationStateMachineType_NotWaitingForConfirmToWaitingForConfirm_TransitionNumber,328,Variable
ConfirmationStateMachineType_WaitingForConfirmToNotWaitingForConfirm,329,Object
ConfirmationStateMachineType_WaitingForConfirmToNotWaitingForConfirm_TransitionNumber,330,Variable
SoftwareVersionFileType,331,DataType
SoftwareVersionFileType_EnumStrings,332,Variable
UpdateBehavior,333,DataType
PackageLoadingType_CurrentVersion_Manufacturer,345,Variable
PackageLoadingType_CurrentVersion_ManufacturerUri,346,Variable
PackageLoadingType_CurrentVersion_SoftwareRevision,347,Variable
CachedLoadingType_PendingVersion_Manufacturer,366,Variable
CachedLoadingType_PendingVersion_ManufacturerUri,367,Variable
CachedLoadingType_PendingVersion_SoftwareRevision,368,Variable
CachedLoadingType_FallbackVersion_Manufacturer,373,Variable
CachedLoadingType_FallbackVersion_ManufacturerUri,374,Variable
CachedLoadingType_FallbackVersion_SoftwareRevision,375,Variable
